movieId,title,genres,genres_clean,tags_clean,title_tokens,year_token,soup
225,Disclosure (1994),Drama|Thriller,drama thriller,,disclosure,yr1994,drama thriller drama thriller drama thriller disclosure yr1994
227,Drop Zone (1994),Action|Thriller,action thriller,,drop zone,yr1994,action thriller action thriller action thriller drop zone yr1994
228,Destiny Turns on the Radio (1995),Comedy,comedy,,destiny turns radio,yr1995,comedy comedy comedy destiny turns radio yr1995
229,Death and the Maiden (1994),Drama|Thriller,drama thriller,,death maiden,yr1994,drama thriller drama thriller drama thriller death maiden yr1994
230,Dolores Claiborne (1995),Drama|Thriller,drama thriller,stephen king,dolores claiborne,yr1995,drama thriller drama thriller drama thriller dolores claiborne yr1995 stephen king
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,adventure comedy,,dumb dumber dumb dumber,yr1994,adventure comedy adventure comedy adventure comedy dumb dumber dumb dumber yr1994
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,comedy drama romance,,eat drink man woman yin shi nan nu,yr1994,comedy drama romance comedy drama romance comedy drama romance eat drink man woman yin shi nan nu yr1994
233,Exotica (1994),Drama,drama,,exotica,yr1994,drama drama drama exotica yr1994
234,Exit to Eden (1994),Comedy,comedy,,exit eden,yr1994,comedy comedy comedy exit eden yr1994
235,Ed Wood (1994),Comedy|Drama,comedy drama,movie business,ed wood,yr1994,comedy drama comedy drama comedy drama ed wood yr1994 movie business
236,French Kiss (1995),Action|Comedy|Romance,action comedy romance,,french kiss,yr1995,action comedy romance action comedy romance action comedy romance french kiss yr1995
237,Forget Paris (1995),Comedy|Romance,comedy romance,basketball france infertility,forget paris,yr1995,comedy romance comedy romance comedy romance forget paris yr1995 basketball france infertility
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,adventure children,,far home adventures yellow dog,yr1995,adventure children adventure children adventure children far home adventures yellow dog yr1995
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,animation children comedy romance,,goofy movie,yr1995,animation children comedy romance animation children comedy romance animation children comedy romance goofy movie yr1995
240,Hideaway (1995),Thriller,thriller,,hideaway,yr1995,thriller thriller thriller hideaway yr1995
241,Fluke (1995),Children|Drama,children drama,,fluke,yr1995,children drama children drama children drama fluke yr1995
242,Farinelli: il castrato (1994),Drama|Musical,drama musical,,farinelli il castrato,yr1994,drama musical drama musical drama musical farinelli il castrato yr1994
243,Gordy (1995),Children|Comedy|Fantasy,children comedy fantasy,,gordy,yr1995,children comedy fantasy children comedy fantasy children comedy fantasy gordy yr1995
246,Hoop Dreams (1994),Documentary,documentary,basketball,hoop dreams,yr1994,documentary documentary documentary hoop dreams yr1994 basketball
247,Heavenly Creatures (1994),Crime|Drama,crime drama,australia,heavenly creatures,yr1994,crime drama crime drama crime drama heavenly creatures yr1994 australia
248,Houseguest (1994),Comedy,comedy,bad sinbad,houseguest,yr1994,comedy comedy comedy houseguest yr1994 bad sinbad
249,Immortal Beloved (1994),Drama|Romance,drama romance,beethoven,immortal beloved,yr1994,drama romance drama romance drama romance immortal beloved yr1994 beethoven
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,children comedy,,heavyweights heavy weights,yr1995,children comedy children comedy children comedy heavyweights heavy weights yr1995
251,"Hunted, The (1995)",Action,action,,hunted,yr1995,action action action hunted yr1995
252,I.Q. (1994),Comedy|Romance,comedy romance,einstein,q,yr1994,comedy romance comedy romance comedy romance q yr1994 einstein
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,drama horror,,interview vampire vampire chronicles,yr1994,drama horror drama horror drama horror interview vampire vampire chronicles yr1994
254,Jefferson in Paris (1995),Drama,drama,,jefferson paris,yr1995,drama drama drama jefferson paris yr1995
255,"Jerky Boys, The (1995)",Comedy,comedy,,jerky boys,yr1995,comedy comedy comedy jerky boys yr1995
256,Junior (1994),Comedy|Sci-Fi,comedy scifi,,junior,yr1994,comedy scifi comedy scifi comedy scifi junior yr1994
257,Just Cause (1995),Mystery|Thriller,mystery thriller,court,just cause,yr1995,mystery thriller mystery thriller mystery thriller just cause yr1995 court
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,adventure children comedy fantasy romance,,kid king arthur s court,yr1995,adventure children comedy fantasy romance adventure children comedy fantasy romance adventure children comedy fantasy romance kid king arthur s court yr1995
259,Kiss of Death (1995),Crime|Drama|Thriller,crime drama thriller,,kiss death,yr1995,crime drama thriller crime drama thriller crime drama thriller kiss death yr1995
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,action adventure scifi,action classic classic sci-fi darth vader engrossing adventure epic great soundtrack luke skywalker nerd oldie but goodie robots and androids sci-fi space space action space adventure space epic space opera star wars,star wars episode new hope,yr1977,action adventure scifi action adventure scifi action adventure scifi star wars episode new hope yr1977 action classic classic sci-fi darth vader engrossing adventure epic great soundtrack luke skywalker nerd oldie but goodie robots and androids sci-fi space space action space adventure space epic space opera star wars
261,Little Women (1994),Drama,drama,louisa may alcott,little women,yr1994,drama drama drama little women yr1994 louisa may alcott
262,"Little Princess, A (1995)",Children|Drama,children drama,england girl power india,little princess,yr1995,children drama children drama children drama little princess yr1995 england girl power india
263,Ladybird Ladybird (1994),Drama,drama,,ladybird ladybird,yr1994,drama drama drama ladybird ladybird yr1994
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,drama fantasy romance,,like water chocolate como agua para chocolate,yr1992,drama fantasy romance drama fantasy romance drama fantasy romance like water chocolate como agua para chocolate yr1992
266,Legends of the Fall (1994),Drama|Romance|War|Western,drama romance war western,,legends fall,yr1994,drama romance war western drama romance war western drama romance war western legends fall yr1994
267,Major Payne (1995),Comedy,comedy,,major payne,yr1995,comedy comedy comedy major payne yr1995
269,My Crazy Life (Mi vida loca) (1993),Drama,drama,,my crazy life mi vida loca,yr1993,drama drama drama my crazy life mi vida loca yr1993
270,Love Affair (1994),Drama|Romance,drama romance,,love affair,yr1994,drama romance drama romance drama romance love affair yr1994
271,Losing Isaiah (1995),Drama,drama,,losing isaiah,yr1995,drama drama drama losing isaiah yr1995
272,"Madness of King George, The (1994)",Comedy|Drama,comedy drama,england mental illness,madness king george,yr1994,comedy drama comedy drama comedy drama madness king george yr1994 england mental illness
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,drama horror scifi,gothic,mary shelley s frankenstein frankenstein,yr1994,drama horror scifi drama horror scifi drama horror scifi mary shelley s frankenstein frankenstein yr1994 gothic
274,Man of the House (1995),Comedy,comedy,,man house,yr1995,comedy comedy comedy man house yr1995
275,Mixed Nuts (1994),Comedy,comedy,,mixed nuts,yr1994,comedy comedy comedy mixed nuts yr1994
276,Milk Money (1994),Comedy|Romance,comedy romance,,milk money,yr1994,comedy romance comedy romance comedy romance milk money yr1994
277,Miracle on 34th Street (1994),Drama,drama,christmas,miracle th street,yr1994,drama drama drama miracle th street yr1994 christmas
278,Miami Rhapsody (1995),Comedy,comedy,,miami rhapsody,yr1995,comedy comedy comedy miami rhapsody yr1995
279,My Family (1995),Drama,drama,,my family,yr1995,drama drama drama my family yr1995
280,Murder in the First (1995),Drama|Thriller,drama thriller,prison,murder first,yr1995,drama thriller drama thriller drama thriller murder first yr1995 prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,comedy drama romance,,nobody s fool,yr1994,comedy drama romance comedy drama romance comedy drama romance nobody s fool yr1994
282,Nell (1994),Drama,drama,disability twins,nell,yr1994,drama drama drama nell yr1994 disability twins
283,New Jersey Drive (1995),Crime|Drama,crime drama,,new jersey drive,yr1995,crime drama crime drama crime drama new jersey drive yr1995
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,action crime,,new york cop ny y ku no koppu,yr1993,action crime action crime action crime new york cop ny y ku no koppu yr1993
285,Beyond Bedlam (1993),Drama|Horror,drama horror,,beyond bedlam,yr1993,drama horror drama horror drama horror beyond bedlam yr1993
287,Nina Takes a Lover (1994),Comedy|Romance,comedy romance,,nina takes lover,yr1994,comedy romance comedy romance comedy romance nina takes lover yr1994
288,Natural Born Killers (1994),Action|Crime|Thriller,action crime thriller,brutality controversial dark comedy psychedelic satire stylized,natural born killers,yr1994,action crime thriller action crime thriller action crime thriller natural born killers yr1994 brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Comedy|Romance,comedy romance,,only you,yr1994,comedy romance comedy romance comedy romance only you yr1994
290,Once Were Warriors (1994),Crime|Drama,crime drama,,once were warriors,yr1994,crime drama crime drama crime drama once were warriors yr1994
291,Poison Ivy II (1996),Drama|Thriller,drama thriller,,poison ivy,yr1996,drama thriller drama thriller drama thriller poison ivy yr1996
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,action drama scifi thriller,,outbreak,yr1995,action drama scifi thriller action drama scifi thriller action drama scifi thriller outbreak yr1995
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,action crime drama thriller,action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique,l professional k professional l,yr1994,action crime drama thriller action crime drama thriller action crime drama thriller l professional k professional l yr1994 action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique
294,"Perez Family, The (1995)",Comedy|Romance,comedy romance,,perez family,yr1995,comedy romance comedy romance comedy romance perez family yr1995
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,comedy romance,,pyromaniac s love story,yr1995,comedy romance comedy romance comedy romance pyromaniac s love story yr1995
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,comedy crime drama thriller,1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,pulp fiction,yr1994,comedy crime drama thriller comedy crime drama thriller comedy crime drama thriller pulp fiction yr1994 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty
